"country","job","gender","clicks","impressions","datetime","ctr","time","impr_rel"
"FR","Legal Counsel","female",15,1196,2020-09-01 15:33:00,0.0125418060200669,4.3333,0.505067567567568
"FR","Legal Counsel","undetermined",NA,13,2020-09-01 15:33:00,NA,4.3333,0.00548986486486487
"FR","Machine Learning","undetermined",NA,19,2020-09-01 15:33:00,NA,4.3333,0.0103092783505155
"FR","Machine Learning","male",27,886,2020-09-01 15:33:00,0.0304740406320542,4.3333,0.480737927292458
"FR","Machine Learning","female",18,938,2020-09-01 15:33:00,0.0191897654584222,4.3333,0.508952794357027
"FR","Nurse","female",32,1433,2020-09-01 15:33:00,0.0223307745987439,4.3333,0.745965642894326
"FR","Nurse","male",4,465,2020-09-01 15:33:00,0.00860215053763441,4.3333,0.242061426340448
"FR","Nurse","undetermined",NA,23,2020-09-01 15:33:00,NA,4.3333,0.0119729307652264
"FR","Child care worker","female",105,1423,2020-09-01 15:33:00,0.0737877723120169,4.3333,0.884400248601616
"FR","Child care worker","male",11,161,2020-09-01 15:33:00,0.0683229813664596,4.3333,0.100062150403978
"FR","Child care worker","undetermined",1,25,2020-09-01 15:33:00,0.04,4.3333,0.0155376009944065
"FR","Truck Driver","female",7,268,2020-09-01 15:33:00,0.0261194029850746,4.3333,0.119164072921298
"FR","Truck Driver","undetermined",NA,24,2020-09-01 15:33:00,NA,4.3333,0.0106714095153402
"FR","Truck Driver","male",147,1957,2020-09-01 15:33:00,0.0751149718957588,4.3333,0.870164517563361
"FR","Hairdresser","female",72,1110,2020-09-01 15:44:00,0.0648648648648649,4.5167,0.630681818181818
"FR","Hairdresser","male",37,623,2020-09-01 15:44:00,0.0593900481540931,4.5167,0.353977272727273
"FR","Hairdresser","undetermined",NA,27,2020-09-01 15:44:00,NA,4.5167,0.0153409090909091
"FR","Legal Counsel","undetermined",NA,12,2020-09-01 15:44:00,NA,4.5167,0.00480384307445957
"FR","Legal Counsel","male",13,1197,2020-09-01 15:44:00,0.0108604845446951,4.5167,0.479183346677342
"FR","Legal Counsel","female",16,1289,2020-09-01 15:44:00,0.0124127230411171,4.5167,0.516012810248199
"FR","Machine Learning","female",18,994,2020-09-01 15:44:00,0.0181086519114688,4.5167,0.510529019003595
"FR","Machine Learning","male",27,933,2020-09-01 15:44:00,0.0289389067524116,4.5167,0.479198767334361
"FR","Machine Learning","undetermined",NA,20,2020-09-01 15:44:00,NA,4.5167,0.0102722136620442
"FR","Nurse","female",32,1524,2020-09-01 15:44:00,0.020997375328084,4.5167,0.753709198813056
"FR","Nurse","male",4,475,2020-09-01 15:44:00,0.00842105263157895,4.5167,0.234915924826904
"FR","Nurse","undetermined",NA,23,2020-09-01 15:44:00,NA,4.5167,0.0113748763600396
"FR","Child care worker","female",108,1504,2020-09-01 15:44:00,0.0718085106382979,4.5167,0.884185773074662
"FR","Child care worker","male",11,172,2020-09-01 15:44:00,0.063953488372093,4.5167,0.101116990005879
